name,cleaned_text,reviews.rating,sentiment
Jim Beam174 Apple Bourbon Whiskey - 750ml Bottle,buy bottle every week thing like every time take top leaf black residue drink gross smell hand twisting top guy could fix would twice amazing,3.0,1
Jim Beam174 Apple Bourbon Whiskey - 750ml Bottle,went local store purchase another apple flavored product saw decided purchase jim beam apple instead im glad mix jim beam cranberry juice want little fizzy ill add seagrams ginger ale love drink purchasing soon,5.0,1
Jim Beam174 Apple Bourbon Whiskey - 750ml Bottle,hesitant buy jim beam apple trying apple whiskey disappointed smooth light fruity good,5.0,-1
Jim Beam174 Apple Bourbon Whiskey - 750ml Bottle,mix jim beam apple little ginger ale great summer refreshment,5.0,1
19 Crimes174 Red Blend - 750ml Bottle,first time trying love,5.0,1
19 Crimes174 Red Blend - 750ml Bottle,great tasting smooth blend awesome price,5.0,1
Horintos Plata Tequila - 750ml Bottle,sip orange slice,5.0,0
Horintos Plata Tequila - 750ml Bottle,need salt lime addition make even better,5.0,1
Horintos Plata Tequila - 750ml Bottle,drink,5.0,0
Horintos Plata Tequila - 750ml Bottle,good flavor without powering finish never need salt lime addition make even betterone favorite silver tequila,5.0,1
Horintos Plata Tequila - 750ml Bottle,use shot,5.0,0
Horintos Plata Tequila - 750ml Bottle,hand favorite tequila amazing taste amazing price lime salt needed,5.0,1
Horintos Plata Tequila - 750ml Bottle,drink,5.0,0
Horintos Plata Tequila - 750ml Bottle,good flavor without powering finish never need salt lime addition make even betterone favorite silver tequila,5.0,1
Fetzer174 Gewurztraminer - 750ml Bottle,fruity dessert wine since first taste gewurtztraminer wine bought wine grape different country vineyard fetzer gewurtztraminer best flavor body one ive tried hard find worth trying youve never tried wine grape,5.0,1
Sierra Nevada174 Torpedo Extra Ipa - 12pk / 12oz Bottles,best beer market man beer leaf hoppy aftertaste approx cals per oz maintain exercise drinking two per dayit add weight,5.0,1
Sierra Nevada174 Torpedo Extra Ipa - 12pk / 12oz Bottles,great refreshing taste weak beer safe ingredient nongmo,5.0,1
Trump174 Chardonnay - 750ml Bottle,yuck im type usually rant raf trump brand wine awful shocked spilled favorite brown shirt sad,1.0,-1
Wild174 Blue Premium Blueberry Lager - 6pk / 12oz Bottles,best beer ever end review,5.0,1
Wild174 Blue Premium Blueberry Lager - 6pk / 12oz Bottles,great value awesome taste cant beat,5.0,1
Kendall-Jackson Vintner's Reserve174 Chardonnay - 750ml Bottle,favorite chardonney,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,momma love stuff taste rockur sock,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,enjoying jim beam original many year started mixing jbo slice wife watched dallas tried whiskey keep coming back jb enjoy mixed diet pepsi since longer find slice,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,go great apple cider,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,true classic spirit,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,love bourbon always first choice time unwind whether neat rock coke ginger ale grandpa whiskey sour nothing top jim beam nothing,5.0,1
Jim Beam174 Bourbon Whiskey - 750ml Bottle,make manhattens,4.0,0
Jim Beam174 Bourbon Whiskey - 750ml Bottle,best bourbon foundhave toured distillery love brand,5.0,1
Barefoot174 Moscato White Wine - 1.5l Bottle,smooth sweet wine wish wine company would mark wine dry medium dry sweet extra sweet,5.0,1
Cupcake Vineyards174 Red Velvet - 750ml Bottle,told wine store wine mix two different red wine fact leaf bit red lip even ive finished drinking loved enjoy bitter red wine pretty good ive tried many cheaper bitter red wine price point quality far great id definitely suggest giving try might like,4.0,1
Blackstone174 Merlot - 750ml Bottle,great price,4.0,1
Riunite174 Lambrusco - 1.5l Bottle Bottle,drinking riunite yearsits great food partying friend family relaxing buying holiday go gumbo,5.0,1
Riunite174 Lambrusco - 1.5l Bottle Bottle,wine taste really good love soft flavor buy,5.0,1
Riunite174 Lambrusco - 1.5l Bottle Bottle,wine wonderful club price isnt rosa one carried sam,5.0,1
Riunite174 Lambrusco - 1.5l Bottle Bottle,wine amazing sweet bitter great inexpensive wine,5.0,1
Carnivor174 Cabernet Sauvignon - 750ml Bottle,fruity full body cheap go well asian food looking buy red wedding one got many compliment anniversary year red want cheaper wine sure go veo menage trois though carnivor still great wine,4.0,1
Bartenura174 Moscato - 750ml Bottle,bought wine christmas party everyone loved especially guest whod never wine bartenura moscato beat kind id set party,5.0,1
Luccio174 Moscato D'asti - 750ml Bottle,chance try beverage wonderful sparkling taste great celebration,5.0,1
Luccio174 Moscato D'asti - 750ml Bottle,tried wine first time delicious love favorite wine,5.0,1
Luccio174 Moscato D'asti - 750ml Bottle,love wine sweet smooth taste could easily leave drunk careful please restock last time ive store stock,5.0,1
Cruz Garcia174 Red Sangria - 1.5l Bottle Bottle,sweet low alcohol content enjoy sipping,4.0,1
Stella Artois174 Premium Lager - 12pk / 11.2oz Bottles,price fantastic wont find better price anywhere please continue price,5.0,1
Stella Artois174 Premium Lager - 12pk / 11.2oz Bottles,never enjoyed stella artois dont know missing,5.0,-1
Daily's174 Frozen Pina Colada - 10oz Pouch,found walmart oregon last week arkansas weather wow great stuff back home mad search nummy good,5.0,1
Daily's174 Frozen Pina Colada - 10oz Pouch,gooood,5.0,0
Daily's174 Frozen Pina Colada - 10oz Pouch,love convenience item wish already frozen,4.0,1
Roscato174 Sweet Red - 750ml Bottle,good price,5.0,1
Roscato174 Sweet Red - 750ml Bottle,people referred wine impressed smooth tasty wine however alcohol thats far sweet red go find sweet red sweet alcohol content please let know absolutely love sweet red,5.0,1
Roscato174 Sweet Red - 750ml Bottle,never go wrong wine glass roscato set sparkling dry overbearing definitely go,5.0,1
Roscato174 Sweet Red - 750ml Bottle,roscato sweet crisp mildly sweet delicious,5.0,1
Roscato174 Sweet Red - 750ml Bottle,thise wine copy cat original,1.0,1
Roscato174 Sweet Red - 750ml Bottle,full light sweet tasteing table wine also good cook withgreat flavor,5.0,1
Moet Chandon174 Imperial Champagne - 750ml Bottle,bottle pretty havent opened yet look like picture pink emoji delivery time,5.0,1
Zatarain's174 Root Beer Extract Bottle - 4 Floz,wanted watkins product root beer extract seems longer available brand right like caramel color additive watkins clear,3.0,1
Zatarain's174 Root Beer Extract Bottle - 4 Floz,great,5.0,1
Oreo Hot Cocoa Chocolate Sandwich Cookies - 10.7oz,addicting oreo ever chocolate cookie marshmallow like center wonderful powering good,5.0,1
Oreo Hot Cocoa Chocolate Sandwich Cookies - 10.7oz,one favorite oreo flavor wish year round even,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",really tasty easy make one ingredient add problem good easy drink much especially like frozen,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",love product,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",glad find online usually see summer store bucket convenient add tequila refreshing drink anytime need measure mix time want nice cool margarita drink store well refrigerator,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",price incredible delivery service better could hoped,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",always big hit pool party also good keep freezer quick easy drink delicious,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",spent weekend home alone working enjoyed margarita made mix bought quality tequila added shot grand mariner fabulous rock frozen hmm way fabulous,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",really tasty especially someone doesnt experience making drink taste good better bar restaurant fraction cost,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",love get ounce le make great margarita hate available store great party,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",make tasty frozen margarita low price good wellknow chain restaurant margarita highly recommend,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",tasted great easy dispense,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",love easy mix,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",ordered thats allowed website used sell walmart greensburg pa anymore love good need sold store,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",good value cost,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",definitely best tasting way make one convenient portable,4.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",ordered bucket opened couple bucket hole bottom margarita good,2.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",got sister us mixer drink local walmart didnt stock,5.0,0
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",hit party,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",usually make marqueritas bit bbq party dodnt want spend time making someone needed drink bought bucket tasty highly recommend anyone wanting spend time preparing scratch,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",great item ready pickup timely manner however wish could ordered time needed ended placing order,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",jojo,5.0,0
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",price incredible delivery service better could hoped,5.0,1
"Master of Mixes Big Bucket Premium Margarita Mixer, 96 fl oz",ordered bucket opened couple bucket hole bottom margarita good,2.0,1
Powell Mahoney174 Lemon Sour Mix - 750ml Bottle,great making bourbon sour,5.0,1
"Mr _ Mrs T Margarita Mix, 5.5 fl oz, ()",great margarita mix love small can want waste great taking go,5.0,1
"Mr _ Mrs T Margarita Mix, 5.5 fl oz, ()",easy tasty way make margarita ice ninja,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",pleasantly refreshing smooth really enjoyed vincents twist presentation impressive thank inspiration,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",bought product squeeze make drink backyard bbq party saw shelf left thought mm mule sound good nice spring day pretty low expectation given experience pre mix product let tell wow product delicious perfect balance sweet spicy ginger reminds sipping fancy frozen glass friend one favorite outdoor cocktail bar next time ill invite backyard mix excited try flavor cant imagine ever passing mule see shelf thanks vincent whoever making mule pro,4.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",great product fresh ingredient made great mule friend dont know mix,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",pleasure drinking cocktail cooked vince dining philadelphia good king tavern must check youre town simply delicious saw released mix staple summer cocktail quick purchase needle say upset would recommend,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",great drink great bottle woo,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",perfect product house party cocktail event easy use really clean fresh flavor,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",picked wife new mother part mother day gift mixed dinner reservation last night house wow smiling rest night got ta say really liked definitely recommend lady life probably great party house,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",refreshing sweet,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",kid brought mother day wow hit son mixed best moscow mule ever far better ive gotten definitely stockup summer great product,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",definitely worth price value product try,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",mix top notch bee knee whether relaxing end day entertaining guest must always mule mix deck would recommend anybody,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",mule mix cocktail artist fun make ez feel like pro thank vincent special twist lot flavor,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",really really enjoyed taste perfect sweet cant wait use entertain summer yum,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",im usually skeptical mix real deal,5.0,-1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",hand vodkadrinker love good moscow mule especially one icy cold copper mug complaint order bar often way sweet product taste like fresh ginger lime sugar balanced perfectly great crowd pleaser entertaining people think made scratch,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",never thought mix could good cocktail enthusiast sometime never find time go mix make fantastic drink comfort home without emptying wallet friend hooked well make perfect gift fellow cocktail lover anytime year could give product enough star,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",vincents twist felt like wed served fun bar professional setting easy tasty,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",love sharing mix friend great product,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",huge fan moscow mule drink oprah turned never make mix made making moscow mule easy invested set cooper mug delicious simple refreshing going stock summer,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",great product home,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",highly recommend premade moscow mule mix convenient home recipe perfect balance rest ingredient reasonably priced,5.0,1
"Cocktail Artist Essential Bar Ingredients Premium Mule Mix, 25.3 fl oz",love love love mix im usually mix girl usually feel like end sugary doesnt taste supposed friend recommended tried perfect especially amateur cocktailmaker sweet allows sweeten wanted fresh delicious bonus there pretty cute guy label highly highly recommend mule lover,5.0,1
